id,title,fire_name,fire_id,ignition_date,administrative_unit,tid,term_name,field_acres,field_state,preliminary_image_url,preliminary_file_url,soil_burn_image_url,soil_burn_file_url,standardized_sbs,unburned_px,low_px,moderate_px,high_px,nodata_px,centroid_lng,centroid_lat,l3_ecoregion
2205,Quartz Ridge (CO 2023),Quartz Ridge (CO 2023),CO3736210680320230805,08/05/2023,San Juan National Forest,1461,San Juan National Forest,,Colorado,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/quartz_ridge_co3736210680320230805_20230928_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/quartz_ridge_co3736210680320230805_20230928_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/quartz_ridge_co3736210680320230805_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/quartz_ridge_co3736210680320230805_sbs.zip,co3736210680320230805/quartz_ridge_co3736210680320230805_sbs.standardized.usgs_lcc.tif,163520,1,4079,624,20999,-106.813214088078,37.3484886140591,6.2.14
2221,Trail Springs (CO 2023),Trail Springs (CO 2023),CO3730110724620231019,10/19/2023,San Juan National Forest,1461,San Juan National Forest,1390,Colorado,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/trail_springs_co3730110724620231019_20231117_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/trail_springs_co3730110724620231019_20231117_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/trail_springs_co3730110724620231019_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/trail_springs_co3730110724620231019_sbs.zip,co3730110724620231019/trail_springs_co3730110724620231019_sbs.standardized.usgs_lcc.tif,9888,1,1344,290,5998,-107.233642032265,37.301419632115,6.2.14
2132,Beehive (AZ 2023),Beehive (AZ 2023),AZ3150111115820230701,07/01/2023,Coronado National Forest,1026,Coronado National Forest,9250,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/beehive_az3150111115820230701_20230703_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/beehive_az3150111115820230701_20230703_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/beehive_az3150111115820230701_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/beehive_az3150111115820230701_sbs.zip,az3150111115820230701/beehive_az3150111115820230701_sbs.standardized.usgs_lcc.tif,214167,1,1954,3,77499,-111.178752615728,31.5250130973081,12.1.1
2178,Black Feather (NM 2023),Black Feather (NM 2023),NM3609710680220230805,08/05/2023,Santa Fe National Forest,1466,Santa Fe National Forest,2198,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_feather_nm3609710680220230805_20230908_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_feather_nm3609710680220230805_20230908_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_feather_nm3609710680220230805_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_feather_nm3609710680220230805_sbs.zip,nm3609710680220230805/black_feather_nm3609710680220230805_sbs.standardized.usgs_lcc.tif,11566,1,4293,442,3759,-106.788054128245,36.0847900261586,6.2.14
2179,Black River Complex (AZ 2023),Black River Complex (AZ 2023),AZ3361810938820230806,08/06/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,2357,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_river_complex_az3361810938820230806_20230819_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_river_complex_az3361810938820230806_20230819_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_river_complex_az3361810938820230806_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/black_river_complex_az3361810938820230806_sbs.zip,az3361810938820230806/black_river_complex_az3361810938820230806_sbs.standardized.usgs_lcc.tif,259401,1,1672,21,55750,-109.475779291062,33.5802092155156,13.1.1
2213,Buford (NM 2023),Buford (NM 2023),NM3426110579120230919,09/19/2023,Cibola National Forest,989,Cibola National Forest,2366,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/buford_nm3426110579120230919_20231020_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/buford_nm3426110579120230919_20231020_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/buford_nm3426110579120230919_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/buford_nm3426110579120230919_sbs.zip,nm3426110579120230919/buford_nm3426110579120230919_sbs.standardized.usgs_lcc.tif,126261,1,445,3,15422,-105.827350137247,34.2693746841325,13.1.1
2126,Bullet (AZ 2023),Bullet (AZ 2023),AZ3364211155220230604,06/04/2023,Tonto National Forest,1550,Tonto National Forest,3241,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bullet_az3364211155220230604_preliminary_20230606.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bullet_az3364211155220230604_preliminary_20230606.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bullet_az3364211155220230604_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bullet_az3364211155220230604_sbs.zip,az3364211155220230604/bullet_az3364211155220230604_sbs.standardized.usgs_lcc.tif,144846,1,175,3,35243,-111.574005006791,33.6740926239353,13.1.1
2141,Campbell (AZ 2023),Campbell (AZ 2023),AZ3377910921420230710,07/10/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,1416,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/campbell_az3377910921420230710_20230723_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/campbell_az3377910921420230710_20230723_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/campbell_az3377910921420230710_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/campbell_az3377910921420230710_sbs.zip,az3377910921420230710/campbell_az3377910921420230710_sbs.standardized.usgs_lcc.tif,6068,1,138,3,7132,-109.226240632775,33.7761654942922,13.1.1
2152,Chimney (AZ 2023),Chimney (AZ 2023),AZ3242411063120230720,07/20/2023,Coronado National Forest,1026,Coronado National Forest,1636,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/chimney_az3242411063120230720_20230726_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/chimney_az3242411063120230720_20230726_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/chimney_az3242411063120230720_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/chimney_az3242411063120230720_sbs.zip,az3242411063120230720/chimney_az3242411063120230720_sbs.standardized.usgs_lcc.tif,111441,1,184,3,24795,-110.660836917375,32.4334298408083,12.1.1
2130,Comanche (NM 2023),Comanche (NM 2023),NM3638210632720230608,06/08/2023,Carson National Forest,948,Carson National Forest,1948,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/comanche_nm3638210632720230608_20230704_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/comanche_nm3638210632720230608_20230704_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/comanche_nm3638210632720230608_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/comanche_nm3638210632720230608_sbs.zip,nm3638210632720230608/comanche_nm3638210632720230608_sbs.standardized.usgs_lcc.tif,168295,1,390,38,23179,-106.369465029276,36.3736172431041,6.2.14
2143,Dark (NM 2023),Dark (NM 2023),NM3350110864020230713,07/12/2023,Gila National Forest,1117,Gila National Forest,4246,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dark_nm3350110864020230713_20230905_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dark_nm3350110864020230713_20230905_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dark_nm3350110864020230713_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dark_nm3350110864020230713_sbs.zip,nm3350110864020230713/dark_nm3350110864020230713_sbs.standardized.usgs_lcc.tif,181402,1,2456,58,37916,-108.663223712279,33.5305468161227,13.1.1
2155,Dart (AZ 2023),Dart (AZ 2023),AZ3372410938920230722,07/22/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,1630,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dart_az3372410938920230722_20230804_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dart_az3372410938920230722_20230804_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dart_az3372410938920230722_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dart_az3372410938920230722_sbs.zip,az3372410938920230722/dart_az3372410938920230722_sbs.standardized.usgs_lcc.tif,111562,1,115,3,21703,-109.43928072223,33.7284057422722,13.1.1
2146,Davis (NM 2023),Davis (NM 2023),NM3371010845920230715,07/15/2023,Gila National Forest,1117,Gila National Forest,6076,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/davis_nm3371010845920230715_20230726_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/davis_nm3371010845920230715_20230726_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/davis_nm3371010845920230715_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/davis_nm3371010845920230715_sbs.zip,nm3371010845920230715/davis_nm3371010845920230715_sbs.standardized.usgs_lcc.tif,188454,1,241,3,44832,-108.505881441582,33.7019443155046,13.1.1
2156,Diamond (AZ 2023),Diamond (AZ 2023),AZ3384911150820230722,07/22/2023,Tonto National Forest,1550,Tonto National Forest,5060,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/diamond_az3384911150820230722_20230731_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/diamond_az3384911150820230722_20230731_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/diamond_az3384911150820230722_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/diamond_az3384911150820230722_sbs.zip,az3384911150820230722/diamond_az3384911150820230722_sbs.standardized.usgs_lcc.tif,199792,1,6901,1064,41180,-111.549821564386,33.8839956216005,13.1.1
2144,Divide (NM 2023),Divide (NM 2023),NM3354010838820230713,07/12/2023,Gila National Forest,1117,Gila National Forest,26531,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/divide_nm3354010838820230713_20230905_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/divide_nm3354010838820230713_20230905_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/divide_nm3354010838820230713_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/divide_nm3354010838820230713_sbs.zip,nm3354010838820230713/divide_nm3354010838820230713_sbs.standardized.usgs_lcc.tif,545425,1,6705,82,177256,-108.456024139113,33.5713552029297,13.1.1
2172,Dolan (NM 2023),Dolan (NM 2023),NM3354210783420230731,07/31/2023,Gila National Forest,1117,Gila National Forest,3200,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dolan_nm3354210783420230731_20230809_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dolan_nm3354210783420230731_20230809_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dolan_nm3354210783420230731_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/dolan_nm3354210783420230731_sbs.zip,nm3354210783420230731/dolan_nm3354210783420230731_sbs.standardized.usgs_lcc.tif,14324,1,43,3,14073,-107.833976578284,33.5303951564253,13.1.1
2217,Fish Creek (AZ 2023),Fish Creek (AZ 2023),AZ3370210944920231026,10/26/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,3336,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/fish_creek_az3370210944920231026_20231122_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/fish_creek_az3370210944920231026_20231122_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/fish_creek_az3370210944920231026_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/fish_creek_az3370210944920231026_sbs.zip,az3370210944920231026/fish_creek_az3370210944920231026_sbs.standardized.usgs_lcc.tif,29211,1,43,3,15890,-109.435023540926,33.6905897006356,13.1.1
2154,Grapevine (AZ 2023),Grapevine (AZ 2023),AZ3462011215420230721,07/21/2023,Prescott National Forest,1427,Prescott National Forest,1049,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/grapevine_az3462011215420230721_20230726_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/grapevine_az3462011215420230721_20230726_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/grapevine_az3462011215420230721_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/grapevine_az3462011215420230721_sbs.zip,az3462011215420230721/grapevine_az3462011215420230721_sbs.standardized.usgs_lcc.tif,107403,1,2276,482,18763,-112.189455298858,34.6306978474908,13.1.1
2150,Guzzler (AZ 2023),Guzzler (AZ 2023),AZ3460011083220230719,07/19/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,1542,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/guzzler_az3460011083220230719_20230725_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/guzzler_az3460011083220230719_20230725_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/guzzler_az3460011083220230719_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/guzzler_az3460011083220230719_sbs.zip,az3460011083220230719/guzzler_az3460011083220230719_sbs.standardized.usgs_lcc.tif,105107,1,2522,3,21731,-110.845966044939,34.6130552954877,13.1.1
2145,Homestead (AZ 2023),Homestead (AZ 2023),AZ3250110984420230713,07/13/2023,Coronado National Forest,1026,Coronado National Forest,1835,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/homestead_az3250110984420230713_20230725_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/homestead_az3250110984420230713_20230725_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/homestead_az3250110984420230713_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/homestead_az3250110984420230713_sbs.zip,az3250110984420230713/homestead_az3250110984420230713_sbs.standardized.usgs_lcc.tif,106492,1,62,3,24454,-109.881755570973,32.5227060939227,12.1.1
2136,Hull (AZ 2023),Hull (AZ 2023),AZ3597511192820230604,06/04/2023,Kaibab National Forest,1186,Kaibab National Forest,1492,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hull_az3597511192820230604_20230701_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hull_az3597511192820230604_20230701_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hull_az3597511192820230604_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hull_az3597511192820230604_sbs.zip,az3597511192820230604/hull_az3597511192820230604_sbs.standardized.usgs_lcc.tif,110583,1,255,3,22710,-111.964958299913,35.9824879977229,10.1.7
2159,Hutchinson (NM 2023),Hutchinson (NM 2023),NM3369910755620230723,07/23/2023,Cibola National Forest,989,Cibola National Forest,2838,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hutchinson_nm3369910755620230723_20230804_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hutchinson_nm3369910755620230723_20230804_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hutchinson_nm3369910755620230723_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hutchinson_nm3369910755620230723_sbs.zip,nm3369910755620230723/hutchinson_nm3369910755620230723_sbs.standardized.usgs_lcc.tif,15100,1,255,3,9397,-107.562545271812,33.717115143623,13.1.1
2175,Kane (AZ 2023),Kane (AZ 2023),AZ3657011207620230804,08/04/2023,Kaibab National Forest,1186,Kaibab National Forest,2854,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/kane_az3657011207620230804_20230830_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/kane_az3657011207620230804_20230830_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/kane_az3657011207620230804_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/kane_az3657011207620230804_sbs.zip,az3657011207620230804/kane_az3657011207620230804_sbs.standardized.usgs_lcc.tif,155614,1,1879,5486,28541,-112.093974765876,36.5910627226609,13.1.1
2195,Labor (AZ 2023),Labor (AZ 2023),AZ3445811095220230904,09/04/2023,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,4046,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/labor_az3445811095220230904_20230921_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/labor_az3445811095220230904_20230921_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/labor_az3445811095220230904_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/labor_az3445811095220230904_sbs.zip,az3445811095220230904/labor_az3445811095220230904_sbs.standardized.usgs_lcc.tif,20929,1,68,3,12953,-110.95874534349,34.5193954352797,13.1.1
2214,Maid (AZ 2023),Maid (AZ 2023),AZ3472111154020231104,11/04/2023,Coconino National Forest,1011,Coconino National Forest,942,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/maid_az3472111154020231104_20231108_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/maid_az3472111154020231104_20231108_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/maid_az3472111154020231104_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/maid_az3472111154020231104_sbs.zip,az3472111154020231104/maid_az3472111154020231104_sbs.standardized.usgs_lcc.tif,81167,1,539,347,15907,-111.581225444892,34.7360164523033,13.1.1
2160,Noonday (NM 2023),Noonday (NM 2023),NM3293510786820230723,07/23/2023,Gila National Forest,1117,Gila National Forest,927,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/noonday_nm3293510786820230723_20230730_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/noonday_nm3293510786820230723_20230730_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/noonday_nm3293510786820230723_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/noonday_nm3293510786820230723_sbs.zip,nm3293510786820230723/Noonday_SBS_BurnAreaBndy.shp.standardized.usgs_lcc.tif,4516,1,2,3,5312,-107.869043657389,32.9325195629707,13.1.1
2131,Oak (AZ 2023),Oak (AZ 2023),AZ3180711070920230616,06/16/2023,Coronado National Forest,1026,Coronado National Forest,3412,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/oak_az3180711070920230616_20230701_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/oak_az3180711070920230616_20230701_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/oak_az3180711070920230616_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/oak_az3180711070920230616_sbs.zip,az3180711070920230616/oak_az3180711070920230616_sbs.standardized.usgs_lcc.tif,150253,1,210,3,40412,-110.722730852206,31.8132021094478,12.1.1
2129,Pass (NM 2023),Pass (NM 2023),NM3340610828920230519,05/19/2023,Gila National Forest,1117,Gila National Forest,53075,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pass_nm3340610828920230519_20230617_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pass_nm3340610828920230519_20230617_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pass_nm3340610828920230519_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pass_nm3340610828920230519_sbs.zip,nm3340610828920230519/pass_nm3340610828920230519_sbs.standardized.usgs_lcc.tif,747008,1,6378,3,302328,-108.281765642928,33.3906228806326,13.1.1
2161,Pasture (NM 2023),Pasture (NM 2023),NM3356710859720230723,07/23/2023,Gila National Forest,1117,Gila National Forest,10991,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pasture_nm3356710859720230723_20230829_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pasture_nm3356710859720230723_20230829_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pasture_nm3356710859720230723_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/pasture_nm3356710859720230723_sbs.zip,nm3356710859720230723/pasture_nm3356710859720230723_sbs.standardized.usgs_lcc.tif,245976,1,1061,3,57631,-108.625927118784,33.5956614085399,13.1.1
2173,Porcupine (NM 2023),Porcupine (NM 2023),NM3339610844820230803,08/03/2023,Gila National Forest,1117,Gila National Forest,3478,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/porcupine_nm3339610844820230803_20230905_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/porcupine_nm3339610844820230803_20230905_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/porcupine_nm3339610844820230803_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/porcupine_nm3339610844820230803_sbs.zip,nm3339610844820230803/porcupine_nm3339610844820230803_sbs.standardized.usgs_lcc.tif,160923,1,1129,3,31052,-108.507726176522,33.418881188339,13.1.1
2164,Prior (NM 2023),Prior (NM 2023),NM3329410838820230726,07/26/2023,Gila National Forest,1117,Gila National Forest,12841,New Mexico,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/prior_nm3329410838820230726_20230819_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/prior_nm3329410838820230726_20230819_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/prior_nm3329410838820230726_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/prior_nm3329410838820230726_sbs.zip,nm3329410838820230726/prior_nm3329410838820230726_sbs.standardized.usgs_lcc.tif,64672,1,574,3,47362,-108.404503862985,33.2959415127388,13.1.1
2137,Ridge (AZ 2023),Ridge (AZ 2023),AZ3591011199320230605,06/05/2023,Kaibab National Forest,1186,Kaibab National Forest,10210,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ridge_az3591011199320230605_20230721_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ridge_az3591011199320230605_20230721_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ridge_az3591011199320230605_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ridge_az3591011199320230605_sbs.zip,az3591011199320230605/ridge_az3591011199320230605_sbs.standardized.usgs_lcc.tif,90805,1,3247,1890,44688,-112.030297371147,35.8855791575589,13.1.1
2133,Three Lakes (AZ 2023),Three Lakes (AZ 2023),AZ3663911221120230616,06/16/2023,Kaibab National Forest,1186,Kaibab National Forest,6913,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/three_lakes_az3663911221120230616_20230716_preliminary.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/three_lakes_az3663911221120230616_20230716_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/three_lakes_az3663911221120230616_sbs.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/three_lakes_az3663911221120230616_sbs.zip,az3663911221120230616/three_lakes_az3663911221120230616_sbs.standardized.usgs_lcc.tif,178216,1,5094,125,54461,-112.231171767141,36.6739457228587,13.1.1
